Year,Month,Longitude,Latitude,NDVI,NDMI
2018,6,75.08617709653647,32.84424833374215,0.3215547800064087,-0.040849972516298294
2018,6,75.08069737330334,32.91916782843772,0.22523461282253265,-0.07987470924854279
2018,6,74.55176933401377,33.35673720333234,0.3461538553237915,0.09974424540996552
2018,6,74.68723527885899,33.204382931145666,0.5981609225273132,0.09808877110481262
2018,6,74.83060639820447,32.78370188359249,0.5883713364601135,0.06489479541778564
2018,6,74.94738738514,32.95096818949555,0.11344211548566818,-0.14358285069465637
2018,6,74.76251409966821,33.02993010296966,0.5286704301834106,-0.10939794778823853
2018,6,75.01736614577291,32.716058742698294,0.28492307662963867,-0.09727626293897629
2018,6,74.77176674709463,33.31604352096172,0.5467694997787476,0.13577623665332794
2018,6,74.6940624750183,32.62011867035433,0.19393283128738403,-0.16735927760601044
2018,6,75.03623076673942,33.20447276267408,0.5933941006660461,0.05366221070289612
2018,6,74.92322270399718,33.10044785277304,0.4418938159942627,-0.02616279013454914
2018,6,74.82674364248275,33.33383016358729,0.6379204988479614,0.11536859720945358
2018,6,74.61716668669767,33.4346211384655,0.19806337356567383,0.0489402711391449
2018,6,74.64582294426108,32.66135134189542,0.21879449486732483,-0.062089115381240845
2018,6,75.07701428063845,32.53953978936881,0.26800471544265747,-0.09367088973522186
2018,6,74.74868004429277,32.64042059577543,0.10356536507606506,-0.056945957243442535
2018,6,74.85710669908599,33.042955674589386,0.4692513346672058,-0.009017132222652435
2018,6,74.58006626546353,32.811190331286554,0.36542239785194397,0.04984894394874573
2018,6,74.97703178951595,33.20402360503202,0.5043029189109802,0.03066037781536579
2018,6,74.74463762551423,32.71138750322088,0.3033175468444824,-0.07702634483575821
2018,6,74.8571965306144,32.80346481984312,0.40150994062423706,-0.05941962078213692
2018,6,75.09821452134366,32.75531512061432,0.36464381217956543,-0.0377674400806427
2018,6,75.08626692806489,33.14805856283137,0.4257095158100128,0.03935091197490692
2018,6,74.79269749321462,33.18515898406551,0.6130267977714539,0.0683019682765007
2018,6,74.78326518273137,32.75504562602908,0.562136173248291,0.12957540154457092
2018,6,74.81264009252207,32.527502364561606,0.15553531050682068,-0.1783601939678192
2018,6,74.79997384701599,32.928240812807324,0.11557041853666306,-0.13896457850933075
2018,6,74.56165080213908,33.43327366553932,0.5314685106277466,0.21690811216831207
2018,6,74.54134887671798,32.6732989351742,0.35053110122680664,0.010789324529469013
2018,6,74.80132131994218,33.33203353301905,0.5271907448768616,0.11821745336055756
2018,6,74.9549332335266,32.74282853816506,0.26430976390838623,-0.21953754127025604
2018,6,75.10432306527568,33.36787631285542,0.6391198039054871,0.18007393181324005
2018,6,74.92744478583255,32.62658654039999,0.18421052396297455,-0.05003909394145012
2018,6,74.66872998400613,32.73384538532386,0.16120906174182892,-0.05942361801862717
2018,6,75.04781903390456,32.96210729901863,0.43863511085510254,-0.0064614214934408665
2018,6,74.7332290214059,32.772113616427355,0.10209662467241287,-0.0536203533411026
2018,6,75.09632805924701,32.769508502103406,0.38436588644981384,-0.07217391580343246
2018,6,74.90489707220115,32.773281426296705,0.06357811391353607,-0.042166002094745636
2018,6,74.72900693957055,33.08948840630678,0.3614881932735443,-0.0883689597249031
2018,6,74.95232811920266,32.996243279815175,0.49015316367149353,-0.03146666660904884
2018,6,74.70960332943356,32.62901199166711,0.2069297432899475,-0.13576842844486237
2018,6,74.69010988776817,32.739145445500164,0.5168781280517578,0.1662065088748932
2018,6,74.93472113963392,33.36203726350864,0.589313805103302,0.05146421864628792
2018,6,74.85108798668239,33.41503786527169,0.5177865624427795,0.01834254153072834
2018,6,74.83393016475571,32.645271498309675,0.17391304671764374,-0.0939597338438034
2018,6,74.9338228243498,33.19845405027048,0.4809628129005432,0.13215121626853943
2018,6,74.81326891322095,33.08131373722129,0.40106382966041565,-0.03780822083353996
2018,6,75.0803380471897,33.12416337627379,0.3290170729160309,-0.03751065582036972
2018,6,74.85674737297234,33.19135735952593,0.8345062136650085,0.25435540080070496
2018,6,74.84785405165955,32.65676993394641,0.13139329850673676,-0.1348617672920227
2018,6,75.0022744489997,32.599996407990055,0.15444014966487885,-0.10264105349779129
2018,6,75.0954297439629,33.38180019975927,0.7345836758613586,0.30650684237480164
2018,6,74.93247535142362,33.292597492046205,0.5523447394371033,0.16892537474632263
2018,6,74.82970808292035,32.94450031944989,0.4112359583377838,0.02180279791355133
2018,6,74.6474399117725,33.11167679382453,0.19299905002117157,-0.08705881983041763
2018,6,74.77473118753223,32.88530134222641,0.5581014752388,0.10163934528827667
2018,6,74.62543118731156,33.226750981720244,0.36617404222488403,-0.04678250849246979
2019,6,74.90103431647944,33.191986180224816,0.7439094185829163,0.15257233381271362
2019,6,75.35980393207927,33.281099056409474,0.59232097864151,0.08067816495895386
2019,6,74.91334123587187,32.883953869300235,0.2334664762020111,-0.09557385742664337
2019,6,75.10055014108238,32.98483467570686,0.5207268595695496,0.05336158722639084
2019,6,75.2930591064692,32.6146389471212,0.30358126759529114,-0.06124785169959068
2019,6,74.61662769752719,32.841014398719324,0.42958489060401917,0.04162077233195305
2019,6,75.45969659167336,33.1685401513093,0.09294512867927551,-0.024000000208616257
2019,6,75.35082077923808,33.33329117441682,0.5722904801368713,0.06782464683055878
2019,6,75.41819442554704,32.9144965889603,0.5395874977111816,0.1572369486093521
2019,6,75.3735481559263,33.2669955064488,0.446601927280426,0.06714413315057755
2019,6,75.33689689233422,33.461390933932265,0.6802619695663452,0.12407886981964111
2019,6,75.30329990070815,33.24866987465276,0.7707006335258484,0.22962214052677155
2019,6,75.10486205444616,32.86859267794179,0.3204022943973541,-0.042299602180719376
2019,6,74.61519039307261,32.58364706981908,0.31098154187202454,0.01936589553952217
2019,6,75.05087330587057,32.91961698607978,0.35430634021759033,0.0009471490629948676
2019,6,75.31659496691313,32.53900080019834,0.49326321482658386,-0.02673063799738884
2019,6,74.88261885315498,33.28451265448913,0.5561239123344421,0.1874258667230606
2019,6,75.52069219946509,33.49489809402992,0.3163907527923584,0.0729527622461319
2019,6,75.53272962427228,32.817658201332215,0.769784152507782,0.3871999979019165
2019,6,74.84938118764256,32.829336300025766,0.6292650103569031,0.10767420381307602
2019,6,74.69289466514894,32.6740175874015,0.20670591294765472,-0.1289474070072174
2019,6,75.68715002161242,32.75693208812573,0.4604026973247528,-0.02540336363017559
2019,6,74.52140627741052,32.6492240855598,0.09913716465234756,-0.13109877705574036
2019,6,75.51449382400466,32.79555964534287,0.48220640420913696,0.17060086131095886
2019,6,75.84291789187876,33.422493882129885,0.7847812175750732,0.22983498871326447
2019,6,75.23610591745602,33.06469490446508,0.6546416282653809,0.1512717604637146
2019,6,75.18319514722138,33.26942095771592,0.41556885838508606,0.09978149831295013
2019,6,75.28299797528706,32.8912302231016,0.5045919418334961,0.0714801475405693
2019,6,75.39420940746105,32.91485591507394,0.6118402481079102,0.1472988724708557
2019,6,75.54557553283519,32.77579670909224,0.7027639150619507,0.13362336158752441
2019,6,74.90893949097969,32.7183045309086,0.5698044896125793,0.07784034311771393
2019,6,75.17897306538602,33.23483581927732,0.6089144349098206,0.18081365525722504
2019,6,74.93741608548628,33.05023202839076,0.5112729668617249,0.06273433566093445
2019,6,75.4885325122936,32.926803508352734,0.702398419380188,0.06637806445360184
2019,6,75.27608094759934,33.069186480885676,0.3469596207141876,0.021447721868753433
2019,6,75.50982258452723,32.61607625157579,0.24881355464458466,-0.06619264930486679
2019,6,75.45583383595165,32.671951462248025,0.32583004236221313,-0.045207954943180084
2019,6,74.83923022493201,33.3384115715363,-0.12360867112874985,-0.02794022113084793
2019,6,75.75946440198405,32.81828702203109,0.7366030812263489,0.29465749859809875
2019,6,75.7448218628529,32.881258923447874,0.657271683216095,0.19967159628868103
2019,6,75.51215820426594,32.93174424241539,0.7792642116546631,0.23449498414993286
2019,6,74.50685356980779,32.815951402292384,0.21834740042686462,0.029914038255810738
2019,6,74.73179171695132,33.284422822960714,0.6252564787864685,0.13257339596748352
2019,6,75.18894436503975,32.59038443444997,0.5448357462882996,0.07385312020778656
2019,6,74.55742872030372,33.236093460675086,0.4287845492362976,0.11993566900491714
2019,6,75.01323389546596,32.89365567436872,0.2810201048851013,-0.029030490666627884
2019,6,75.08339231915569,33.26439039212485,0.5028001070022583,0.09724444150924683
2019,6,75.309588107697,33.385752787009395,0.7010990381240845,0.30520832538604736
2019,6,74.87839677131963,32.765376251796454,0.5508191585540771,0.08725190907716751
2019,6,75.62022553294553,33.35143714315603,0.7702096104621887,0.21647585928440094
2019,6,75.08617709653647,32.84424833374215,0.35258856415748596,-0.021597392857074738
2019,6,75.14834051419754,33.13656012719464,0.6011342406272888,0.13826903700828552
2019,6,75.48278329447524,32.997411089684526,0.7681444883346558,0.23035377264022827
2019,6,75.77168148984808,32.63754598686625,0.7235094904899597,0.22471041977405548
2019,6,75.57117751843259,33.33535729957029,0.023339318111538887,0.16086336970329285
2019,6,75.17448148896541,33.13961439916065,0.8231912851333618,0.3255528211593628
2019,6,75.82692787982143,32.848919573219575,0.0063771638087928295,0.7338908910751343
2019,6,75.08069737330334,32.91916782843772,0.27752411365509033,-0.06914306432008743
2019,6,75.5291363631358,33.02561818960588,0.7381165623664856,0.2783641219139099
2019,6,75.59103028621163,33.301850139472634,0.1757049858570099,0.18217821419239044
2019,6,75.38190248806862,33.194591294548765,0.6209150552749634,0.2023702710866928
2019,6,74.55176933401377,33.35673720333234,0.5203725099563599,0.18206708133220673
2019,6,75.56219436559141,32.9445901509783,0.6129032373428345,0.29139071702957153
2019,6,75.37291933522742,33.14814839435979,0.27520161867141724,0.011191046796739101
2019,6,74.68723527885899,33.204382931145666,0.7371965050697327,0.20473256707191467
2019,6,74.83060639820447,32.78370188359249,0.736667811870575,0.17279401421546936
2019,6,74.94738738514,32.95096818949555,0.11474298685789108,-0.13927198946475983
2019,6,74.76251409966821,33.02993010296966,0.6756106019020081,0.012959374114871025
2019,6,75.01736614577291,32.716058742698294,0.35359615087509155,-0.0328046940267086
2019,6,74.77176674709463,33.31604352096172,0.5582883358001709,0.13871298730373383
2019,6,75.21382769840986,33.47549448389294,0.5891638398170471,0.12827502191066742
2019,6,74.88468497830846,33.45914514572196,-0.026486756280064583,0.1414717584848404
2019,6,75.74724731412003,32.777323845075244,0.13858921825885773,0.4995112419128418
2019,6,74.6940624750183,32.62011867035433,0.12738268077373505,-0.11555732041597366
2019,6,75.03623076673942,33.20447276267408,0.6444672346115112,0.13756133615970612
2019,6,74.92322270399718,33.10044785277304,0.4903477430343628,0.011085046455264091
2019,6,75.60666097215532,32.9859126540478,0.7934746146202087,0.2967151403427124
2019,6,75.81111753082092,32.536126191289156,0.6627500653266907,0.13041603565216064
2019,6,74.82674364248275,33.33383016358729,0.6606109738349915,0.11665917932987213
2019,6,75.28326746987229,32.59155224431933,0.3131868243217468,-0.11938098818063736
2019,6,74.61716668669767,33.4346211384655,0.13835376501083374,0.020054468885064125
2019,6,75.74248624311419,32.95833437482533,0.7727272510528564,0.3097064197063446
2019,6,74.64582294426108,32.66135134189542,0.28272828459739685,-0.013036085292696953
2019,6,75.07701428063845,32.53953978936881,0.19271624088287354,-0.07449112087488174
2019,6,75.67753804807235,33.37685946569661,0.7027236223220825,0.2810089588165283
2019,6,74.74868004429277,32.64042059577543,0.05617906153202057,-0.08467411994934082
2019,6,75.66343449811167,33.4864539303592,0.7807250022888184,0.25922489166259766
2019,6,75.70251121297088,32.503158020361965,-0.10392364859580994,-0.016870273277163506
2019,6,74.85710669908599,33.042955674589386,0.6122539639472961,0.07226349413394928
2019,6,75.86411813258397,32.62470007830334,0.35162949562072754,0.0003738317755050957
2019,6,75.35091061076649,32.60987787611537,0.44043320417404175,0.04356015846133232
2019,6,74.87381536337061,33.49301163193327,-0.029891304671764374,0.8751714825630188
2019,6,74.58006626546353,32.811190331286554,0.38477250933647156,0.06747026741504669
2019,6,74.97703178951595,33.20402360503202,0.5471913814544678,0.08874165266752243
2019,6,75.69577384833998,32.613830463365495,0.4615649878978729,0.09243283420801163
2019,6,74.74463762551423,32.71138750322088,0.29047566652297974,-0.07696320861577988
2019,6,75.83025164637267,33.36446271477577,0.5037918090820312,0.0234830304980278
2019,6,75.20026313761964,33.05912534970354,0.601965606212616,0.05393093451857567
2019,6,74.8571965306144,32.80346481984312,0.6478011012077332,0.1072290688753128
2019,6,75.09821452134366,32.75531512061432,0.42989131808280945,-0.005036807619035244
2019,6,75.27365549633221,33.166653689212644,0.5300713777542114,0.14318354427814484
2019,6,75.19002234338069,33.289722883137024,0.6773684024810791,0.16872714459896088
2019,6,75.74437270521084,33.16315025960458,0.4045694172382355,-0.10101210325956345
2019,6,75.08626692806489,33.14805856283137,0.4642102122306824,0.056850358843803406
2019,6,75.39052631479616,33.49319129499009,0.7560538053512573,0.26915520429611206
2019,6,75.46715260853156,32.62703569804205,0.17944325506687164,-0.0791512280702591
2019,6,74.79269749321462,33.18515898406551,0.7179044485092163,0.16570976376533508
2019,6,75.71508762694855,33.21821698652111,0.5428887605667114,0.12190749496221542
2019,6,75.2487721629621,32.78891211224039,0.2097485065460205,-0.06072874367237091
2019,6,75.63926981696886,32.82403623984946,0.6029411554336548,0.11869700998067856
2019,6,75.87813185101624,33.43641776903374,0.5615764260292053,0.15464147925376892
2019,6,74.78326518273137,32.75504562602908,0.6193921566009521,0.17206186056137085
2019,6,75.82046000977577,33.16297059654776,0.37013962864875793,-0.0810171514749527
2019,6,75.4501744496617,33.073049236607396,0.7042253613471985,0.18859648704528809
2019,6,74.81264009252207,32.527502364561606,0.13133604824543,-0.1303533911705017
2019,6,75.13432679576528,32.99561445911629,0.30682429671287537,0.019899409264326096
2019,6,74.79997384701599,32.928240812807324,0.2127474546432495,-0.078345887362957
2019,6,74.56165080213908,33.43327366553932,0.5352055430412292,0.1973913013935089
2019,6,74.54134887671798,32.6732989351742,0.24315525591373444,-0.06043991446495056
2019,6,75.71859105655662,33.15982649305334,0.657827615737915,0.117594413459301
2019,6,75.72739454634099,33.382249357401335,0.2910924553871155,-0.027905885130167007
2019,6,75.1991851592787,33.01402992244074,0.5820398926734924,0.033436745405197144
2019,6,75.7778798653085,32.8213412939971,0.7161825895309448,0.14880545437335968
2019,6,75.32962053853286,33.19090820188387,0.35355594754219055,0.008582872338593006
2019,6,75.37983636291514,32.69539749116355,0.38461539149284363,-0.02821316570043564
2019,6,75.31354069494712,32.854578959509524,0.6841467022895813,0.1949450969696045
2019,6,75.2961133784352,33.4180921372377,0.4331902265548706,0.1839568167924881
2019,6,75.77976632740516,33.496604893069744,0.7346411943435669,0.25984251499176025
2019,6,74.80132131994218,33.33203353301905,0.5730516314506531,0.12526611983776093
2019,6,75.80105639963878,32.73312673309657,0.525712788105011,0.054003022611141205
2019,6,75.36887691644888,32.81352595102526,0.44582894444465637,0.11461734026670456
2019,6,75.2193972531714,33.06505423057873,0.37167200446128845,0.04393265023827553
2019,6,74.5076620535635,33.473967347909934,0.367066890001297,-0.021383162587881088
2019,6,74.9549332335266,32.74282853816506,0.46706706285476685,-0.026423251256346703
2019,6,75.10432306527568,33.36787631285542,0.4814196228981018,0.2653324604034424
2019,6,75.11564183785559,33.35925248612787,0.7934232354164124,0.16188444197177887
2019,6,74.92744478583255,32.62658654039999,0.42241305112838745,0.04466218501329422
2019,6,74.66872998400613,32.73384538532386,0.1203736960887909,-0.0815209373831749
2019,6,75.53524490706782,33.233398514822724,0.7104731202125549,0.22549019753932953
2019,6,75.45206091175835,32.9746837129963,0.7601827383041382,0.2558392286300659
2019,6,75.6598412369752,32.52552607093654,0.5966074466705322,0.17244063317775726
2019,6,75.04781903390456,32.96210729901863,0.44712913036346436,0.06115450710058212
2019,6,74.7332290214059,32.772113616427355,0.08823034912347794,-0.05356331169605255
2019,6,75.09632805924701,32.769508502103406,0.5456475615501404,0.04574066400527954
2019,6,75.78183245255863,32.91907799690931,0.7331174612045288,0.2584382891654968
2019,6,74.90489707220115,32.773281426296705,-0.21857798099517822,-0.03967806324362755
2019,6,75.66244635129914,32.525615902464956,0.4794335663318634,-0.0150257907807827
2019,6,74.72900693957055,33.08948840630678,0.5087584853172302,0.010954633355140686
2019,6,74.95232811920266,32.996243279815175,0.5933700203895569,0.0948018804192543
2019,6,75.40966043034791,32.58095212396672,0.45504459738731384,-0.012805587612092495
2019,6,74.70960332943356,32.62901199166711,0.11674737930297852,-0.1495819389820099
2019,6,75.871753812499,32.75962703397809,0.6129458546638489,0.07466627657413483
2019,6,74.69010988776817,32.739145445500164,0.7373806238174438,0.29454129934310913
2019,6,75.46418816809397,33.33293184830317,0.2144423872232437,0.16983585059642792
2019,6,74.93472113963392,33.36203726350864,0.7200447916984558,0.20417287945747375
2019,6,75.49104779508913,32.51483611905552,0.4314381182193756,0.01819738745689392
2019,6,74.85108798668239,33.41503786527169,0.5833101272583008,0.10319560021162033
2019,6,75.62938834884355,33.338142076951065,0.7806401252746582,0.3036719262599945
2019,6,75.56354183851758,33.10368178779587,0.7875000238418579,0.2966324985027313
2019,6,74.83393016475571,32.645271498309675,0.3556065857410431,-0.0464467778801918
2019,6,75.13118269227085,32.6439240253835,0.05293159559369087,-0.10632079094648361
2019,6,75.40139592973401,32.693960186708956,0.3819405436515808,0.03697967156767845
2019,6,75.23179400409224,33.13386518134229,0.5416470766067505,0.17926566302776337
2019,6,74.9338228243498,33.19845405027048,0.5466862320899963,0.1561223864555359
2019,6,75.28129117624722,33.06092198027178,0.573441743850708,0.1698569357395172
2019,6,75.4337352799623,32.743906516506,0.7461538314819336,0.15229515731334686
2019,6,75.68580254868625,33.492831968876445,0.44028177857398987,0.059958070516586304
2019,6,75.14196247568029,32.66180049953748,0.305736243724823,-0.0926445797085762
2019,6,75.14510657917471,33.20950332826515,0.4130232632160187,0.10977169126272202
2019,6,75.3795668683299,32.91764069245472,0.7027337551116943,0.1851615011692047
2019,6,74.81326891322095,33.08131373722129,0.4183448851108551,0.01664738915860653
2019,6,75.86384863799874,33.10601740753458,0.5146621465682983,0.021899886429309845
2019,6,75.72739454634099,32.74462516873329,0.7553452253341675,0.08460699021816254
2019,6,75.0803380471897,33.12416337627379,0.4251819849014282,0.059815336018800735
2019,6,75.19873600163665,33.27427186025017,0.4800758957862854,0.08623910695314407
2019,6,75.35055128465284,33.47387751638152,0.328472763299942,-0.09133858233690262
2019,6,75.71382998555077,32.738965782443344,0.6668316721916199,0.18067426979541779
2019,6,75.422326675854,33.030558923668536,0.718687891960144,0.1586030125617981
2019,6,74.85674737297234,33.19135735952593,0.8706972599029541,0.3076617121696472
2019,6,74.84785405165955,32.65676993394641,0.19918234646320343,-0.07734904438257217
2019,6,74.50119418351784,33.46381638519939,0.7519500851631165,0.289463073015213
2019,6,75.83752800017403,33.19971169166824,0.6082424521446228,0.07922563701868057
2019,6,75.0022744489997,32.599996407990055,0.11863088607788086,-0.14797483384609222
2019,6,75.52724990103916,33.10718521740394,0.801975429058075,0.28272438049316406
2019,6,75.69271957637397,33.468487624676804,0.8306010961532593,0.29163986444473267
2019,6,75.16028810747633,33.40946831051016,0.6729766130447388,0.20507068932056427
2019,6,75.49571903456656,32.61742372450197,0.177749365568161,-0.16106805205345154
2019,6,75.0954297439629,33.38180019975927,0.7723076939582825,0.3479318618774414
2019,6,74.93247535142362,33.292597492046205,0.46596163511276245,0.1674216240644455
2019,6,74.82970808292035,32.94450031944989,0.4885132312774658,0.10164570063352585
2019,6,74.6474399117725,33.11167679382453,0.16300226747989655,-0.07355067133903503
2019,6,74.63037192137422,33.45698918904007,-0.004672897048294544,0.20126894116401672
2019,6,74.77473118753223,32.88530134222641,0.333030641078949,-0.030001435428857803
2019,6,75.57351313817131,32.68758214819171,0.4803231656551361,0.16752313077449799
2019,6,75.79162408915553,33.21372541010051,0.5251798629760742,-0.027550261467695236
2019,6,75.11393503881577,32.58274875453496,0.03411306068301201,-0.14505156874656677
2019,6,74.62543118731156,33.226750981720244,0.5497984886169434,0.09310974925756454
2019,6,75.44137095987733,32.7919663842064,0.8325173854827881,0.31508874893188477
2019,6,75.2863217418383,33.411354772606806,0.7478771805763245,0.19738930463790894
2019,6,75.62247132115583,32.84775176335022,0.002378052333369851,0.19079506397247314
2019,7,74.90103431647944,33.191986180224816,0.5186223387718201,0.16124314069747925
2019,7,75.35980393207927,33.281099056409474,0.31726327538490295,0.07198084145784378
2019,7,74.91334123587187,32.883953869300235,0.18539977073669434,-0.12338995933532715
2019,7,75.10055014108238,32.98483467570686,0.0476190485060215,0.07338357716798782
2019,7,75.2930591064692,32.6146389471212,0.30403104424476624,-0.061908870935440063
2019,7,74.61662769752719,32.841014398719324,0.51683509349823,0.1788078397512436
2019,7,75.45969659167336,33.1685401513093,0.09996838867664337,-0.043360017240047455
2019,7,75.35082077923808,33.33329117441682,0.28728169202804565,0.13185155391693115
2019,7,75.41819442554704,32.9144965889603,0.5814341902732849,0.1769036054611206
2019,7,75.3735481559263,33.2669955064488,0.2594016492366791,0.08546687662601471
2019,7,75.33689689233422,33.461390933932265,0.6682580709457397,0.18003660440444946
2019,7,75.30329990070815,33.24866987465276,0.6603633165359497,0.29678821563720703
2019,7,75.10486205444616,32.86859267794179,0.24680987000465393,-0.039380427449941635
2019,7,74.61519039307261,32.58364706981908,0.25583234429359436,0.0163199994713068
2019,7,75.05087330587057,32.91961698607978,0.3341830372810364,0.0033235582523047924
2019,7,75.31659496691313,32.53900080019834,0.5846888422966003,0.018511483445763588
2019,7,74.88261885315498,33.28451265448913,0.5876665711402893,0.20771218836307526
2019,7,75.52069219946509,33.49489809402992,0.20341137051582336,0.11127997189760208
2019,7,75.53272962427228,32.817658201332215,0.585048258304596,0.271616131067276
2019,7,74.84938118764256,32.829336300025766,0.5448621511459351,0.1210235133767128
2019,7,74.69289466514894,32.6740175874015,0.1718229353427887,-0.15337000787258148
2019,7,75.68715002161242,32.75693208812573,0.481557697057724,-0.035682689398527145
2019,7,74.52140627741052,32.6492240855598,0.04590442776679993,-0.09935987740755081
2019,7,75.51449382400466,32.79555964534287,0.418023943901062,0.12739913165569305
2019,7,75.84291789187876,33.422493882129885,0.45243754982948303,0.19166173040866852
2019,7,75.23610591745602,33.06469490446508,0.3590252995491028,0.12034564465284348
2019,7,75.18319514722138,33.26942095771592,0.23379038274288177,0.05507886782288551
2019,7,75.28299797528706,32.8912302231016,0.2351696789264679,0.03163092955946922
2019,7,75.39420940746105,32.91485591507394,0.7172503471374512,0.17411142587661743
2019,7,75.54557553283519,32.77579670909224,0.38434088230133057,0.06571990251541138
2019,7,74.90893949097969,32.7183045309086,0.5221238732337952,0.05783082917332649
2019,7,75.17897306538602,33.23483581927732,0.47447866201400757,0.1144120916724205
2019,7,74.93741608548628,33.05023202839076,0.13565650582313538,0.02375296875834465
2019,7,75.4885325122936,32.926803508352734,0.3542315661907196,0.1264781653881073
2019,7,75.27608094759934,33.069186480885676,0.2892460525035858,0.022759679704904556
2019,7,75.50982258452723,32.61607625157579,0.28521034121513367,-0.03860188648104668
2019,7,75.45583383595165,32.671951462248025,0.4492846429347992,0.02445933036506176
2019,7,74.83923022493201,33.3384115715363,-0.08456376194953918,-0.05605536326766014
2019,7,75.75946440198405,32.81828702203109,0.7655496597290039,0.3226085305213928
2019,7,75.7448218628529,32.881258923447874,0.6833284497261047,0.21308819949626923
2019,7,75.51215820426594,32.93174424241539,0.35779136419296265,0.3810986578464508
2019,7,74.50685356980779,32.815951402292384,0.11672195047140121,-0.0013643448473885655
2019,7,74.73179171695132,33.284422822960714,0.13726185262203217,0.12592564523220062
2019,7,75.18894436503975,32.59038443444997,0.27231335639953613,0.029598211869597435
2019,7,74.55742872030372,33.236093460675086,0.4676479995250702,0.12523095309734344
2019,7,75.01323389546596,32.89365567436872,0.3116912543773651,-0.0006918021244928241
2019,7,75.08339231915569,33.26439039212485,0.5818358659744263,0.15978392958641052
2019,7,75.309588107697,33.385752787009395,0.40290141105651855,0.28634580969810486
2019,7,74.87839677131963,32.765376251796454,0.5258001089096069,0.07451701909303665
2019,7,75.62022553294553,33.35143714315603,0.7787046432495117,0.23103708028793335
2019,7,75.08617709653647,32.84424833374215,0.3232058584690094,-0.023146331310272217
2019,7,75.14834051419754,33.13656012719464,0.6188196539878845,0.1641031950712204
2019,7,75.48278329447524,32.997411089684526,0.4091217815876007,0.15383216738700867
2019,7,75.77168148984808,32.63754598686625,0.7958549857139587,0.260868638753891
2019,7,75.57117751843259,33.33535729957029,0.3753719627857208,0.18471689522266388
2019,7,75.17448148896541,33.13961439916065,0.6433476209640503,0.2717107832431793
