Year,Month,point_id,NDVI,NDMI,NDWI,EVI,LST,Rainfall,Rainfall_lag1,CHS_raw,CHS
2019,6,0,0.743909419,0.152572334,-0.671778679,0.480969301,32.13493759,62.19819191,73.93450904,1.059319504,0.722704662
2019,7,0,0.518622339,0.161243141,-0.404964805,0.481283422,24.08626907,394.8338165,62.19819191,0.127524154,0.629786806
2019,8,0,0.731208742,0.253154099,-0.62564522,0.599984328,24.79631068,253.6439495,394.8338165,1.850117559,0.801562386
2019,9,0,0.772564352,0.254706532,-0.652993023,0.471784464,23.36240638,205.8661423,253.6439495,1.648132003,0.781420554
2020,6,0,0.753093541,0.116773605,-0.654535592,0.470852825,28.93377947,78.84352794,205.8661423,1.02281466,0.71906443
2020,7,0,0.484937668,0.244113982,-0.375306308,0.519356393,26.26886269,228.0184461,78.84352794,0.293728281,0.646360543
2020,8,0,0.760815501,0.24630785,-0.638520539,0.538844872,24.38747573,520.5841732,228.0184461,1.741750289,0.790756092
2020,9,0,0.782712162,0.257622391,-0.697885215,0.404194795,26.74032594,83.81630287,520.5841732,1.737069961,0.790289374
2021,6,0,0.709613085,0.121341087,-0.648738086,0.443123001,28.62882802,74.23466873,83.81630287,0.795445993,0.696391416
2021,7,0,0.630720675,0.113505743,-0.599174619,0.442653277,25.59169209,516.4810629,74.23466873,0.59957214,0.676859038
2021,8,0,0.526595771,0.202933982,-0.422552675,0.460815553,23.64185853,186.1655922,516.4810629,0.527716446,0.669693648
2021,9,0,0.769450128,0.168370098,-0.636036038,0.416079295,23.4478294,447.6180191,186.1655922,1.195912287,0.736325581
2022,6,0,0.334896803,0.073117889,-0.472958654,0.215657847,32.0390846,91.77668595,447.6180191,-0.909614289,0.526364224
2022,8,0,0.445361197,0.191688746,-0.374597162,-0.710380757,24.33867545,233.4732475,91.77668595,-2.643048101,0.353507648
2022,9,0,0.550083816,0.170478776,-0.505915344,0.409344948,24.57382802,144.7479662,233.4732475,0.358118146,0.652781447
2023,6,0,0.427155614,0.110682607,-0.534363329,0.298197668,27.88492372,169.7137389,144.7479662,-0.377942673,0.579382075
2023,7,0,0.564668775,0.152869657,-0.577299416,0.456354471,25.24887656,548.7594948,169.7137389,0.635689226,0.680460604
2023,8,0,0.728314221,0.200066298,-0.64926374,0.504356511,23.09526352,249.1536341,548.7594948,1.62878364,0.779491152
2023,9,0,0.749097645,0.19293496,-0.698692262,0.428267484,24.59102635,263.0324593,249.1536341,1.396730827,0.756351038
2024,6,0,0.523809552,0.138095975,-0.582378089,0.401924365,31.7340846,44.09942606,263.0324593,0.26606612,0.643602096
2024,7,0,0.540625632,0.177959979,-0.46814549,0.512537753,25.76913084,350.6596432,44.09942606,0.408145765,0.657770159
2024,8,0,0.705857575,0.225367039,-0.623746514,0.624720275,24.23983819,394.3606567,350.6596432,1.759805259,0.792556518
2024,9,0,0.76549089,0.215895608,-0.684259057,0.513172303,24.31797503,218.1181574,394.3606567,1.746756116,0.791255269
2025,6,0,0.562588811,0.145299837,-0.570544779,0.4159809,27.31043689,77.91440899,218.1181574,0.411696632,0.658124249
2025,7,0,0.148268402,0.026732793,-0.142088264,0.262150785,23.37736939,512.2225146,77.91440899,-2.188661493,0.398818702
2025,8,0,0.74029088,0.199612603,-0.609338641,0.621203642,22.88570966,552.1624699,512.2225146,1.85627903,0.802176803
2025,9,0,0.672991097,0.148879096,-0.630677164,0.402510945,22.78432732,217.2377853,552.1624699,1.069364949,0.723706386
2019,7,1,0.317263275,0.071980841,-0.296646208,0.373348132,20.07596759,194.7893066,82.20323716,-1.078740705,0.509499079
2019,8,1,0.00489853,0.140920997,0.007601935,0.030224525,17.13771528,163.0332847,194.7893066,-2.90316676,0.327568832
2019,9,1,0.562018394,0.127511829,-0.450786829,0.369861482,17.32182639,154.9820423,163.0332847,0.072837502,0.624333499
2020,6,1,0.620688438,0.077311277,-0.625222027,0.355244622,21.75684028,79.30406846,154.9820423,0.33793448,0.650768749
2020,7,1,0.540340185,0.040200263,-0.506183386,0.432889517,20.72701389,110.8199299,79.30406846,-0.099137673,0.607184277
2020,8,1,0.299259841,0.068008482,-0.25074625,0.29087854,18.92665509,253.7707119,110.8199299,-1.377296022,0.479727391
2020,9,1,0.606856644,0.089410976,-0.601775825,0.49692909,20.14115278,56.84318066,253.7707119,0.682109556,0.6850896
2021,6,1,0.567567587,0.064916328,-0.536956072,0.437083289,21.94313194,76.60116005,56.84318066,0.088367238,0.625882111
2021,7,1,0.427705258,0.062474634,-0.398757041,0.299001164,18.81143056,277.2546973,76.60116005,-0.763456584,0.540938949
2021,8,1,0.321194679,0.180501774,-0.258653551,0.024370368,17.5716875,108.0224266,277.2546973,-1.431118481,0.474360261
2021,9,1,0.044271182,0.175042644,-0.038966615,0.396881769,15.91911806,255.6221275,108.0224266,-1.806714139,0.436906174
2022,6,1,0.477734536,0.01587791,-0.499780595,0.361786777,23.44509722,84.94037843,255.6221275,-0.417409246,0.575446501
2022,7,1,0.537934422,0.070892982,-0.409600705,0.283014009,17.57669444,238.2020054,84.94037843,-0.492189364,0.56798949
2022,8,1,0.306494266,0.086775847,-0.283857912,0.236550848,17.99679167,147.3429255,238.2020054,-1.270362513,0.490390712
2022,9,1,0.027663331,0.083068691,-0.024948636,0.202338129,17.84275,85.44978237,147.3429255,-2.644251047,0.353387691
2023,6,1,0.007111523,0.074360102,0.002953351,0.350105035,19.00821528,186.2899399,85.44978237,-2.491807701,0.368589215
2023,7,1,0.664309144,0.137437373,-0.571814537,0.553793396,19.90293519,259.7704048,186.2899399,1.022685365,0.719051536
2023,8,1,0.670282006,0.122375391,-0.574074864,0.519971698,16.58977778,152.9971607,259.7704048,0.98261444,0.715055697
2023,9,1,0.651701331,0.078537263,-0.586368978,0.50321121,16.70027778,168.1055298,152.9971607,0.723358517,0.689202913
2024,6,1,0.409351617,-0.05839527,-0.461689234,0.299374096,24.40371528,42.7046566,168.1055298,-1.116176324,0.50576603
2024,7,1,0.199332774,0.065990835,-0.212858588,0.27055798,18.9273125,139.5666428,42.7046566,-1.801012273,0.43747476
2024,8,1,0.617328525,0.087378643,-0.494044781,0.268831694,17.21589583,191.8759199,139.5666428,-0.066601244,0.610428783
2024,9,1,0.422495753,0.054402534,-0.316815078,0.424647221,17.97275,165.4944543,191.8759199,-0.658662692,0.551388909
2025,6,1,0.256410271,-0.010309278,-0.21577315,0.312154314,19.23900694,71.21929541,165.4944543,-1.773431845,0.440225057
2025,8,1,0.675053895,0.125060365,-0.573969841,0.511233712,15.2151875,344.8430262,71.21929541,0.920282139,0.708839972
2025,9,1,0.285909712,0.110134885,-0.217122272,0.346609894,16.47764583,142.8521838,344.8430262,-1.068162716,0.510553907
2019,6,2,0.233466476,-0.095573857,-0.29279092,0.154180363,42.03278704,42.72326078,70.62480545,-2.624317204,0.355375478
2019,7,2,0.185399771,-0.123389959,-0.228828833,0.127216347,33.93347222,611.9250278,42.72326078,-2.834638812,0.334402382
2019,8,2,0.305149585,-0.054765925,-0.306453288,0.202606308,30.24608333,295.7849331,611.9250278,-1.657381342,0.451797517
2019,9,2,0.291211933,-0.060200669,-0.292696953,0.210556917,27.96665278,210.6447105,295.7849331,-1.906320048,0.426973556
2020,6,2,0.198738173,-0.15132606,-0.26455906,0.131281909,38.20897222,71.69627942,210.6447105,-2.861647365,0.331709112
2020,7,2,0.238301262,-0.098276585,-0.238186404,0.206411826,31.3383125,318.3762045,71.69627942,-2.447071712,0.37305025
2020,8,2,0.375645846,-0.042771019,-0.365058213,0.240240315,29.84060417,638.7696037,318.3762045,-1.352313107,0.482218667
2020,9,2,0.341950655,-0.052066118,-0.354366183,0.225397974,31.32275,79.65356287,638.7696037,-1.444563512,0.473019533
2021,6,2,0.198210791,-0.138086945,-0.257118434,0.123887767,37.85545833,47.37614346,79.65356287,-2.934675383,0.324426818
2021,7,2,0.215915114,-0.1081696,-0.281961471,0.136052148,30.60993981,731.9379711,47.37614346,-2.503850232,0.367388344
2021,8,2,0.292535931,-0.01396388,-0.289546728,0.263597627,29.57381944,221.7720566,731.9379711,-1.386025869,0.478856858
2021,9,2,0.46771273,-0.039535403,-0.418899029,0.273629955,27.68225694,511.550209,221.7720566,-0.998767221,0.517473968
2022,6,2,0.249610797,-0.107652396,-0.324719101,0.16493502,38.55049306,87.48413575,511.550209,-2.202527597,0.397435986
2022,8,2,0.454786897,-0.047869794,-0.411793619,0.298409763,29.47633333,306.7257366,87.48413575,-1.163946701,0.501002408
2022,9,2,0.478562206,-0.007484699,-0.409690171,0.305251937,28.79792361,169.7894258,306.7257366,-0.849567729,0.532352017
2023,6,2,0.314374357,-0.083650187,-0.335180044,0.213133143,33.99727778,163.0019588,169.7894258,-1.991715514,0.418457991
2023,7,2,0.236706689,-0.06639839,-0.157303378,0.140286673,28.7910463,795.6691589,163.0019588,-2.497401672,0.368031389
2023,8,2,0.512499988,0.006040015,-0.467107087,0.333700524,28.63938889,258.7553539,795.6691589,-0.207546505,0.596373839
2023,9,2,0.523978055,0.000417569,-0.482067406,0.316990931,28.95172222,276.8797207,258.7553539,-0.537911891,0.563430078
2024,6,2,0.312435776,-0.104465865,-0.368263483,0.207515615,40.10659028,41.88662918,276.8797207,-2.033449208,0.414296342
2024,7,2,0.37779358,-0.053038429,-0.347512931,0.297269938,30.47341667,485.171216,41.88662918,-1.508735107,0.466620395
2024,8,2,0.407451928,-0.054119546,-0.399880469,0.246940559,28.61458333,487.7693083,485.171216,-1.134374904,0.503951283
2024,9,2,0.410691172,0.00415072,-0.386135459,0.305587271,29.20085417,234.0833251,487.7693083,-0.892813655,0.528039569
2025,6,2,0.272124052,-0.094052039,-0.323645234,0.193524439,35.74658102,85.08870525,234.0833251,-2.186133213,0.39907082
2025,7,2,0.220638156,0.089696966,-0.138695374,0.086500586,29.17078704,735.6662784,85.08870525,-2.24015041,0.39368427
2025,8,2,0.515261054,0.016785737,-0.469114989,0.354200109,27.90940278,630.2027054,735.6662784,-0.070223087,0.610067616
2025,9,2,0.445645988,-0.017826337,-0.438685924,0.298856961,27.57402083,238.3949165,630.2027054,-0.670326772,0.550225776
2019,6,3,0.52072686,0.053361587,-0.516483545,0.328038921,36.43218215,60.7160209,88.45563507,-0.506105503,0.566601784
2019,7,3,0.047619049,0.073383577,-0.02895323,0.307223027,29.79647712,477.8232212,60.7160209,-2.518889385,0.365888652
2019,8,3,0.634351492,0.250253975,-0.488709688,0.555059235,27.50776006,278.0705614,477.8232212,1.22939612,0.739664561
2019,9,3,0.366250008,0.251995444,-0.282111436,0.486860947,25.37012483,157.9682827,278.0705614,-0.108646354,0.60623608
2020,6,3,0.501986742,0.047283284,-0.529201448,0.14160284,32.47644938,77.12387535,157.9682827,-0.851218641,0.53218739
2020,7,3,0.408388525,0.043310877,-0.361066669,0.36785453,27.57058946,248.9941745,77.12387535,-0.92225348,0.525103855
2020,8,3,0.774195731,0.225457937,-0.651630878,0.524946739,27.68678687,539.6709747,248.9941745,1.67723694,0.784322875
2020,9,3,0.763702214,0.224241003,-0.660127103,0.497925897,27.83377947,61.61270319,539.6709747,1.69532128,0.78612623
2021,6,3,0.54285717,0.070222966,-0.536873162,0.345124283,31.19830097,62.06810951,61.61270319,-0.266629757,0.590482106
2021,7,3,0.568804741,0.102681234,-0.532725751,0.317127733,27.97789644,547.2051926,62.06810951,-0.03625756,0.61345463
2021,8,3,0.027392628,0.191708952,0.026879271,0.117177761,25.65563107,198.7303848,547.2051926,-2.419326677,0.375816962
2021,9,3,0.573662579,0.201905161,-0.448484838,0.476956929,25.5260749,297.6549454,198.7303848,0.523888413,0.66931192
2022,6,3,0.520037711,0.058335543,-0.55556047,0.316119821,33.32690014,93.34440267,297.6549454,-0.248835287,0.592256556
2022,7,3,0.775555551,0.213594079,-0.636456728,0.555732484,27.60374018,533.3995523,93.34440267,1.575278034,0.774155617
2022,8,3,0.837765217,0.271274626,-0.690635026,0.600593083,25.71643551,253.2313232,533.3995523,2.372182565,0.853622273
2022,9,3,0.690967739,0.220727995,-0.604530156,0.464010865,26.1290846,138.0996037,253.2313232,1.177143622,0.734453985
2023,6,3,0.609222591,0.084246166,-0.568037033,0.379334462,29.94927184,182.9829044,138.0996037,0.160981297,0.633123124
2023,7,3,0.28761062,0.133052632,-0.150197625,0.408532866,25.35514101,592.471077,182.9829044,-1.133191072,0.504069334
2023,8,3,0.665969014,0.246696904,-0.534901679,0.547304092,25.7947018,273.1806335,592.471077,1.470604561,0.763717666
2023,9,3,0.824685812,0.252495855,-0.70086956,0.501960341,26.11757975,210.4558449,273.1806335,1.912348499,0.807768003
2024,6,3,0.536193013,0.075836428,-0.535014033,0.359817814,33.80325243,46.63808922,210.4558449,-0.177443584,0.599375677
2024,7,3,0.407564759,0.1070081,-0.357370675,0.347702504,25.95947295,316.8014984,46.63808922,-0.750260205,0.542254881
2024,8,3,0.82056284,0.282357395,-0.685329676,0.598139737,26.80623671,387.0215569,316.8014984,2.231538075,0.839597322
2024,9,3,0.662947476,0.229430258,-0.562282264,0.508270928,26.63622746,187.4122017,387.0215569,1.229561311,0.739681034
2025,6,3,0.582618654,0.076774321,-0.555493116,0.37360245,30.81175451,81.51503057,187.4122017,0.035648731,0.620625065
2025,7,3,0.098338574,0.038641188,-0.075637646,0.367573011,26.94784558,535.4038007,81.51503057,-2.220715276,0.395622326
2025,8,3,0.830499172,0.261891335,-0.696492136,0.583609591,26.20747573,600.1806297,535.4038007,2.365667863,0.852972633
2025,9,3,0.245879114,0.173852578,-0.148828372,0.448271747,24.6382871,210.1080418,600.1806297,-0.810642696,0.536233589
2019,7,4,0.304031044,-0.061908871,-0.415003955,0.194158991,32.89178057,554.6087914,71.02749932,-1.764545726,0.441111173
2019,8,4,0.65968585,0.234270409,-0.54033041,0.508950771,29.84288703,309.8598027,554.6087914,1.276737324,0.744385386
2019,9,4,0.582651019,0.197861597,-0.470884949,0.528918754,28.58063459,264.3024006,309.8598027,0.721675179,0.689035051
2020,6,4,0.453996003,0.007040181,-0.521569431,0.211692571,34.41391911,85.00080836,264.3024006,-0.909867753,0.526338949
2020,7,4,0.426050603,0.064655922,-0.405813694,0.37305847,30.83892608,292.4765586,85.00080836,-0.722918062,0.544981417
2020,8,4,0.681578636,0.191834539,-0.59135294,0.51270323,29.55087169,727.0373001,292.4765586,1.235130822,0.740236421
2020,9,4,0.685899258,0.197692916,-0.608053684,0.482364119,31.16501395,82.92681321,727.0373001,1.359394518,0.752627893
2021,6,4,0.245585874,-0.08191403,-0.347619057,0.165421009,37.13562064,78.88274384,82.92681321,-2.321575575,0.385564621
2021,7,4,0.281949699,-0.037394993,-0.342607945,0.18988778,30.91838215,653.9250069,78.88274384,-1.862149909,0.431378165
2021,8,4,0.332711399,0.09713681,-0.280953348,0.426504684,28.55058577,239.2831364,653.9250069,-0.622469193,0.554998094
2021,9,4,0.633818209,0.15739277,-0.5845716,0.436821803,28.31035565,438.0605698,239.2831364,0.758295866,0.692686836
2022,6,4,0.233942807,-0.040466644,-0.376953632,0.162954738,37.57702232,107.3617508,438.0605698,-1.92324962,0.425285353
2022,7,4,0.65277046,0.155932829,-0.609455287,0.454278369,30.34739656,583.925528,107.3617508,0.813103056,0.698152163
2022,8,4,0.726950347,0.209508598,-0.638154745,0.52648958,29.59988145,415.2786331,583.925528,1.652954058,0.781901406
2022,9,4,0.631232858,0.186600909,-0.525102437,0.477838768,28.56396095,172.8642597,415.2786331,0.853428887,0.702173422
2023,6,4,0.348552853,-0.029558314,-0.360344678,0.260616935,34.80831939,195.5832901,172.8642597,-1.574874831,0.460024997
2023,7,4,0.517329395,0.15057829,-0.417034984,0.395590236,28.87686192,676.9693527,195.5832901,0.008161113,0.617884023
2023,8,4,0.713292181,0.209502578,-0.619263589,0.516765425,28.59412134,400.650239,676.9693527,1.624879095,0.779101794
2023,9,4,0.690865099,0.185072929,-0.646539032,0.476429474,29.25269177,373.5117683,400.650239,1.284395642,0.745149067
2024,6,4,0.232015058,-0.104424097,-0.368721753,0.149793513,40.05297768,54.26678583,373.5117683,-2.270885489,0.390619394
2024,7,4,0.547562003,0.1306822,-0.466865867,0.529994717,29.65553928,421.4052448,54.26678583,0.272732341,0.644266846
2024,8,4,0.713749409,0.236917868,-0.624555171,0.590129588,29.00122269,458.9717783,421.4052448,1.738338608,0.790415882
2024,9,4,0.6019243,0.192969963,-0.521563292,0.494903135,28.80764993,228.6978304,458.9717783,0.875376301,0.704361999
2025,6,4,0.283817023,-0.061488673,-0.389776349,0.186900751,35.95049279,101.4777764,228.6978304,-1.91301812,0.42630563
2025,8,4,-0.018591166,0.041636497,0.008102051,-0.03612621,27.86357508,772.6318588,101.4777764,-3.50402506,0.267651743
2025,9,4,0.686073363,0.18417348,-0.616354644,0.479800816,27.74317294,234.5199471,772.6318588,1.430328513,0.759701372
2018,6,5,0.283470452,-0.174999997,-0.343774468,0.146343347,39.96606695,50.82592225,97.49663925,-2.632397338,0.354569733
2019,6,5,0.429584891,0.041620772,-0.391562223,0.333646724,39.45768945,25.45575286,50.82592225,-1.095202831,0.507857489
2019,7,5,0.516835093,0.17880784,-0.473515779,0.378598024,29.94624128,428.1165581,25.45575286,0.028273568,0.61988962
2019,8,5,0.567124426,0.138949379,-0.459413618,0.322725089,29.92804045,215.7194386,428.1165581,0.057656817,0.622819693
2019,9,5,0.616979241,0.307189554,-0.514563084,0.618713077,28.14647838,207.962018,215.7194386,1.397126761,0.756390521
2020,6,5,0.49949038,0.046482239,-0.469876379,0.331494434,35.82101813,48.61800757,207.962018,-0.598063251,0.557431834
2020,7,5,0.45688802,0.138679251,-0.374954104,0.317663442,30.85127615,198.0673119,48.61800757,-0.645854703,0.55266611
2020,8,5,0.385940522,0.157427475,-0.380755872,0.260887889,28.93842399,534.3631878,198.0673119,-0.66490235,0.550766695
2020,9,5,0.763348162,0.277900666,-0.660264611,0.547519139,30.94066248,84.57093681,534.3631878,1.945031869,0.811027162
2021,6,5,0.500136256,0.041091923,-0.48489967,0.314672077,34.91228033,27.51580524,84.57093681,-0.685852929,0.548677521
2021,7,5,0.484911561,0.078882419,-0.517806828,0.339091707,30.15932125,513.2099056,27.51580524,-0.340718082,0.58309408
2021,8,5,0.536336005,0.190466315,-0.438923389,0.418518672,28.55963738,192.0259933,513.2099056,0.390293058,0.655989902
2021,9,5,0.771336555,0.318272918,-0.646295846,0.60029946,28.12948396,526.938961,192.0259933,2.089862006,0.825469502
2022,6,5,0.593783498,0.110290237,-0.549337268,0.415467626,36.75541144,57.09849286,526.938961,0.381423238,0.655105411
2022,8,5,0.499556482,0.190811634,-0.384102792,0.285176365,29.47029986,236.6869993,57.09849286,-0.398927159,0.57728952
2022,9,5,0.796588838,0.289988518,-0.674750388,0.569840438,28.58840307,146.6011388,236.6869993,1.997269261,0.816236231
2023,6,5,0.514747858,0.079139128,-0.446615189,0.395961715,34.09382845,107.6246285,146.6011388,-0.373992737,0.579775959
2023,7,5,0.499650717,0.210339725,-0.461031377,0.365742284,29.82390981,415.5880661,107.6246285,0.088376115,0.625882996
2023,8,5,0.580229223,0.206791997,-0.460927159,0.355273362,27.80065551,199.8419247,415.5880661,0.40317159,0.657274139
2023,9,5,0.790773749,0.315333575,-0.703216672,0.565230254,28.76652022,263.9884644,199.8419247,2.124366948,0.828910306
2024,6,5,0.487716258,-4.18E-05,-0.463068426,0.324594902,37.38241283,28.60663157,263.9884644,-0.798612353,0.537433245
2024,7,5,0.562534511,0.235614553,-0.522723019,0.380034112,31.09179451,352.3748646,28.60663157,0.409006446,0.657855986
2024,8,5,0.646973848,0.206250653,-0.508434117,0.381640428,27.85495583,402.7738381,352.3748646,0.717284955,0.688597262
2024,9,5,0.858697772,0.372882634,-0.737976074,0.69491453,29.12880753,207.773257,402.7738381,2.942473706,0.910491231
2025,6,5,0.461221546,0.009805528,-0.436264575,0.311796684,33.3572013,56.72085603,207.773257,-0.893929203,0.527928328
2025,7,5,0.416416466,0.133111671,-0.346231967,0.282174349,27.34310321,506.9086976,56.72085603,-0.787972573,0.538494235
2025,8,5,0.840415776,0.27976191,-0.678750694,0.543023072,27.43301255,537.4444809,506.9086976,2.269778226,0.843410598
2025,9,5,0.70685792,0.321075469,-0.618883371,0.610934769,27.07136681,247.650322,537.4444809,2.090672254,0.8255503
2019,7,6,0.099968389,-0.043360017,-0.148456156,0.061407268,30.64326816,166.7429028,51.36295921,-3.13078109,0.304871321
2019,8,6,0.152647972,-0.013793103,-0.187616095,0.0997151,28.95462989,167.3239903,166.7429028,-2.647380835,0.353075591
2019,9,6,0.202462718,0.011736418,-0.233703822,0.126752465,28.56535615,162.8409252,167.3239903,-2.281030003,0.389607791
2020,6,6,0.150595665,-0.040102128,-0.263544887,0.062119243,31.24668994,55.19898564,162.8409252,-2.696179993,0.34820938
2020,7,6,0.1426799,-0.042897508,-0.205497384,0.090220845,32.30358939,108.212074,55.19898564,-2.868039749,0.331071668
2020,8,6,0.089203246,-0.029554503,-0.133714423,0.031684977,28.15005587,235.9288797,108.212074,-3.127982368,0.305150407
2020,9,6,0.22711435,0.024665982,-0.274761438,0.144271399,29.13500698,58.24339878,235.9288797,-2.033792921,0.414262067
2021,6,6,0.094872579,-0.065953657,-0.156665578,0.059016769,32.5511662,49.09220314,58.24339878,-3.24605962,0.293375842
2021,7,6,0.125920579,-0.084501341,-0.185487181,0.075120085,28.39711592,242.120203,49.09220314,-3.051757433,0.312751494
2021,8,6,0.105624788,-0.050009094,-0.142365947,0.073113993,28.82811453,97.07608604,242.120203,-3.001318794,0.317781193
2021,9,6,0.102072693,-0.024436215,-0.130243793,0.067544135,27.85465782,212.6507835,97.07608604,-3.020048791,0.315913453
2022,6,6,0.063204005,-0.079382278,-0.1257485,0.03866677,31.8789595,60.40560597,212.6507835,-3.370636578,0.280953131
2022,7,6,0.085849613,-0.053175014,-0.124463521,0.058406509,28.43241853,211.299176,60.40560597,-3.215273921,0.296445766
2022,8,6,0.108564533,-0.029567054,-0.146600127,0.072868594,27.87059358,157.2656159,211.299176,-2.91256974,0.326631175
2022,9,6,0.156489819,-0.014447072,-0.197468355,0.095116411,27.64697626,96.54137135,157.2656159,-2.631575085,0.354651728
2023,6,6,0.112263121,-0.055426113,-0.160429955,0.071375037,29.07803073,125.8778248,96.54137135,-3.054228181,0.312505113
2023,7,6,0.108443707,-0.054417212,-0.155700162,0.067525283,27.19932263,240.9946175,125.8778248,-3.014037088,0.316512935
2023,8,6,0.18138434,0.018868443,-0.214974925,0.120860815,27.02275838,157.5888069,240.9946175,-2.296120537,0.388102976
2023,9,6,0.173315898,0.02723505,-0.226792008,0.103209223,28.32070531,174.4177437,157.5888069,-2.361702876,0.38156316
2024,6,6,0.131545365,-0.043558482,-0.2176065,0.08153098,32.66916201,29.3216449,174.4177437,-2.830880025,0.334777205
2024,7,6,0.169885248,-0.047804728,-0.238150597,0.105989215,31.21719274,136.0558681,29.3216449,-2.710175073,0.346813802
2024,8,6,0.243750006,0.005050505,-0.281390846,0.152612013,27.85986034,187.6356092,136.0558681,-2.04942239,0.41270351
2024,9,6,0.279385597,0.028016847,-0.295392245,0.166649323,28.4413338,167.0735994,187.6356092,-1.810581039,0.43652057
2025,6,6,0.17840375,-0.02464455,-0.215496361,0.115172213,28.48589385,49.74151832,167.0735994,-2.54479006,0.363305858
2025,8,6,0.231224135,0.013138686,-0.260290563,0.152979381,25.07792598,318.6049776,49.74151832,-2.091664792,0.408491133
2025,9,6,0.216802776,-0.015443886,-0.230808601,0.128123331,24.57810754,156.03685,318.6049776,-2.201087145,0.397579627
2019,7,7,0.287281692,0.131851554,-0.264056325,-0.137951449,21.15614253,174.4663029,81.84949044,-2.165308292,0.401147464
2019,8,7,-0.014947138,0.15760605,0.030498745,0.563103704,17.79552414,149.7290733,174.4663029,-1.795171052,0.438057241
2019,9,7,0.330496013,0.120233417,-0.29442367,0.353591333,19.75709655,143.9490337,149.7290733,-0.901964455,0.527127059
2020,6,7,0.627390981,0.074254565,-0.62348932,0.3535403,23.06630345,76.7441313,143.9490337,0.310635355,0.648046503
2020,7,7,0.084741034,0.000110632,-0.041973986,0.04622352,22.09224828,98.65455425,76.7441313,-3.194696327,0.298497746
2020,8,7,0.332042634,0.194405109,-0.246061534,0.17009875,16.22842759,226.2555108,98.65455425,-1.141111293,0.503279536
2020,9,7,0.620659471,0.127922446,-0.578611314,0.410941098,23.45486207,54.83626556,226.2555108,0.537079975,0.670627371
2021,6,7,0.54928273,0.017938582,-0.544280469,0.384341407,23.04351034,75.15410423,54.83626556,-0.222075988,0.594924971
2021,7,7,0.577706635,0.073987827,-0.530671656,0.500040312,20.0823931,254.9317036,75.15410423,0.334680277,0.650444242
2021,8,7,0.281145453,0.151743993,-0.216770604,0.383512817,18.87365517,92.40863037,254.9317036,-0.955725,0.521766103
2021,9,7,0.594688892,0.190325558,-0.434444457,0.360508608,18.32869655,250.9908657,92.40863037,0.25629301,0.642627529
2022,6,7,0.491146326,0.030927835,-0.469237834,0.382904462,24.57492414,79.43498981,250.9908657,-0.382036995,0.578973793
2022,7,7,-0.004178615,0.198028579,0.050246153,0.049132948,17.39752184,213.8394456,79.43498981,-2.857044627,0.332168093
2022,8,7,0.779661,0.209265798,-0.61200279,0.744281827,19.06258621,128.0780687,213.8394456,2.0289843,0.819398828
2022,9,7,0.014344262,0.112957835,-0.000505306,0.04763525,20.6518069,84.06523609,128.0780687,-3.01972811,0.315945431
2023,6,7,0.177882269,-0.015417991,-0.170377299,0.182684427,21.41676552,179.0101852,84.06523609,-2.410495136,0.376697636
2023,7,7,0.692878246,0.179166421,-0.572387099,0.624945476,21.21982989,239.7861862,179.0101852,1.3568052,0.752369688
2023,8,7,0.763481915,0.215597212,-0.615641892,0.691343904,17.52202759,145.7791402,239.7861862,1.945984862,0.811122193
2023,9,7,0.713524699,0.171338677,-0.619978309,0.583845478,20.35413793,160.9590511,145.7791402,1.372213732,0.753906214
2024,6,7,0.469421923,0.002566114,-0.475947797,0.353602645,26.08615172,41.74223089,160.9590511,-0.655068965,0.551747272
2024,7,7,0.299978673,0.134733036,-0.254970908,0.882724607,20.77564138,126.4383364,41.74223089,0.068069214,0.623858009
2024,8,7,0.733128846,0.174330994,-0.620652556,0.674855287,16.7202,174.8057329,126.4383364,1.663184574,0.782921584
2024,9,7,0.578355491,0.140470013,-0.483168602,0.507673317,20.7477931,164.5294896,174.8057329,0.497788867,0.666709295
2025,6,7,0.426928788,0.056191467,-0.395104259,0.414306625,19.55262069,68.10229719,164.5294896,-0.536899057,0.563531077
2025,8,7,0.171772316,0.023761151,-0.15449746,0.445651033,17.18497011,308.5227537,68.10229719,-1.682830065,0.449259791
2025,9,7,0.597088397,0.110018358,-0.495938063,0.511841429,18.85705517,134.5949969,308.5227537,0.577705961,0.674678561
2019,7,8,0.58143419,0.176903605,-0.569351912,0.436124364,23.69645833,295.0472813,72.97602779,0.597584628,0.676660845
2019,8,8,0.699457407,0.305692434,-0.604454339,0.594059406,24.56614583,264.5876269,295.0472813,1.835698753,0.800124555
2019,9,8,0.695673823,0.283431947,-0.619328022,0.51306521,23.97003472,163.6801901,264.5876269,1.578582352,0.774485121
2020,6,8,0.631209373,0.175998792,-0.654525697,0.355693338,26.89545139,89.36053276,163.6801901,0.702721665,0.687145023
2020,7,8,0.61742425,0.221526906,-0.560529947,0.500503199,25.51820139,201.4464359,89.36053276,0.914124277,0.708225915
2020,8,8,0.536543071,0.169379666,-0.474367797,0.604423148,23.93211806,424.6922073,201.4464359,0.723679469,0.689234918
2020,9,8,0.650956869,0.22431688,-0.615259767,0.449629519,25.733625,52.71564484,424.6922073,1.190696477,0.735805465
2021,6,8,0.585818291,0.171959043,-0.54553777,0.432889166,27.39519444,80.43351555,52.71564484,0.425380664,0.659488809
